index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees_x,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns_x,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,doubleAces,dragonTakedowns,earliestBaron,earliestDragonTakedown,earliestElderDragon,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadAfkTeammate,hadOpenNexus,highestChampionDamage,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerKillsEarlyJungle,junglerTakedownsNearDamagedEpicMonster,kda,killParticipation,killsNearEnemyTurret,killsOnLanersEarlyJungleAsJungler,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,laneMinionsFirst10Minutes,legendaryCount,lostAnInhibitor,maxKillDeficit,moreEnemyJungleThanOpponent,mostWardsDestroyedOneSweeper,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,mythicItemUsed,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,poroExplosions,riftHeraldTakedowns,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,stealthWardsPlaced,survivedSingleDigitHpCount,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirst25Minutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,turretPlatesTaken,turretTakedowns_y,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,unseenRecalls,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,controlWardTimeCoverageInRiverOrEnemyHalf,earlyLaningPhaseGoldExpAdvantage,laningPhaseGoldExpAdvantage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,visionScoreAdvantageLaneOpponent,teleportTakedowns,highestCrowdControlScore,shortestTimeToAceFromFirstTakedown,highestWardKills,baronBuffGoldAdvantageOverThreshold,fastestLegendary,thirdInhibitorDestroyedTime,completeSupportQuestInTime,dodgeSkillShotsSmallWindow,epicMonsterStolenWithoutSmite,kTurretsDestroyedBeforePlatesFall,landSkillShotsEarlyGame,multiTurretRiftHeraldCount,quickCleanse,quickFirstTurret,quickSoloKills,soloTurretsLategame,threeWardsOneSweeperCount,fasterSupportQuestCompletion,mejaisFullStackInTime,immobilizeAndKillWithAlly,killAfterHiddenWithAlly,killedChampTookFullTeamDamageSurvived,knockEnemyIntoTeamAndKill,pickKillWithAlly,saveAllyFromDeath,survivedThreeImmobilizesInFight,tookLargeDamageSurvived,takedownsFirstXMinutes,killingSprees_y,playedChampSelectPosition
5,8,0,0,15015,16,122,Darius,0,2,7446,17840,7446,37143,8,0,0,0,False,False,False,False,False,False,12382,11933,TOP,0,3,1028,3078,3047,3742,4401,3067,3340,23,1,4,TOP,0,2,1,387,1211,0,19145,3,0,1,0,0,6,0,151815,17200,14778,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,72,109,23,7,4,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,534,GC Darius Brando,False,200,TOP,21,1966,157510,19688,0,36853,5330,0,205,137,262,1,0,4483,2488,2929,3,11,0,10,0,2,8,False,LA2_1190504612,0.0,0.0,3.0,True,,,,,,,,,,,,,,,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.3562183879295,0.2749503982709921,0.0,8.0,0.0,2.0,,1169.1514671727502,,0.0,0.0,0.0,15.0,1.5,0.0,0.0,0.0,799.9973653939645,0.0,0.0,1974.2957658570076,0.0,376.30908323657394,0.0,0.0,,0.0,0.0,0.0,,1.0,1.5,0.5,0.0,,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,-107.4000000357628,,0.0,0.0,0.0,3078.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.2395552564319953,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.3235930406702922,2.0,1.0,0.0,,0.0,0.0,19.0,1.0,-0.6937832832336426,1.0,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,7.0,1.0,0.0,7.0,10.0,0.0,4.0,1.0,2.0,,
5,2,0,1,12650,14,82,Mordekaiser,0,1,2347,2347,2347,29651,6,0,0,0,False,False,True,False,False,True,10363,9500,TOP,0,0,1054,4637,4633,3111,3076,1011,3340,16,0,3,TOP,2,0,1,676,91362,14794,12987,12,0,0,0,0,6,0,18270,2188,13215,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,130,33,44,6,4,4,1,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,534,GC Darius Brando,False,200,TOP,7,1702,113091,18261,0,28604,4121,0,152,24,204,1,0,3457,1277,2402,0,5,0,12,0,0,8,False,LA2_1191156282,0.0,0.0,1.0,True,,,,,,,,,,,,,,,0.0,213.0,0.0,0.0,0.0,0.0,850.0,1.0,0.0,641.3688766805806,0.2865757388926044,0.0,6.0,0.0,0.0,,,,0.0,0.0,0.0,27.0,12.0,0.0,0.0,0.0,758.3285297574704,0.0,0.0,1708.3687876831389,0.0,363.97600938936137,,0.0,,0.0,0.0,0.0,,0.0,0.8333333333333334,0.4545454545454545,1.0,,0.0,0.0,0.0,1.0,66.0,0.0,0.0,0.0,-115.00000005960464,,1.0,0.0,0.0,4633.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.3187780850799781,0.0,1.0,5.0,1.0,5.0,0.0,0.0,0.448489283139569,0.0,0.0,0.0,,0.0,1.0,62.0,1.0,-0.0221831202507019,,,,,,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,4.0,0.0,12.0,0.0,1.0,,
5,11,0,0,23118,18,122,Darius,0,5,5373,16992,5373,74095,13,2,2,0,False,False,False,False,False,False,17541,17233,TOP,0,2,3053,3047,3078,3742,3075,4401,3340,25,2,9,TOP,24,3,3,331,4722,955,19583,36,0,1,0,0,6,0,208785,22328,28150,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,108,145,26,14,5,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,534,GC Darius Brando,False,200,TOP,27,2783,229083,32138,0,67250,9711,0,208,239,541,1,1,15575,8854,19516,1,10,0,32,2,3,14,False,LA2_1191606811,1.0,0.0,4.0,True,,,,,,,,,,,,,,,0.0,293.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,692.7927544940139,0.2676034716752514,0.0,13.0,0.0,2.0,1989.467659454568,1086.136891693367,,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,566.4808682992693,0.0,0.0,2783.4059522906887,0.0,378.1343801139794,,0.0,,0.0,0.0,0.0,,0.0,1.5384615384615383,0.3703703703703703,2.0,,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,-102.00000005960464,,0.0,3.0,1.0,3078.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,20.0,0.0,0.0,,0.0,0.0,2.0,0.1622739222507122,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.6961078234330573,5.0,3.0,0.0,0.1150592281280404,0.0,0.0,0.0,1.0,-0.0843119621276855,,,,,,,2330.2854731513858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,3.0,5.0,0.0,5.0,16.0,0.0,6.0,0.0,3.0,,
5,9,0,0,18669,18,24,Jax,0,0,1690,25275,1690,41380,6,0,3,0,False,False,False,True,False,False,16716,14933,TOP,0,2,3078,3133,3047,3153,3033,3091,3340,19,2,10,TOP,576,6,2,688,38363,8664,5438,30,0,1,0,0,6,0,142850,27321,23504,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,60,156,52,10,4,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,534,GC Darius Brando,False,200,TOP,29,2092,189448,37949,0,34771,4535,0,171,136,213,1,0,8235,1962,5828,1,9,0,23,0,4,10,False,LA2_1191709720,0.0,0.0,1.0,True,,,,,,,,,,,,,,,0.0,278.0,0.0,9.500000029802322,1.0,0.0,1300.0,1.0,0.0,1087.8867046973874,0.2103806195498705,0.0,6.0,0.0,2.0,1841.9588288559328,1164.5470345200192,,0.0,0.0,0.0,27.0,9.0,0.0,0.0,0.0,758.3183796807167,0.0,2.0,2093.0296608950443,0.0,479.2143850680462,,0.0,,0.0,0.0,0.0,,0.0,3.1666666666666665,0.5588235294117647,2.0,,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,-99.00000008940695,,0.0,3.0,0.0,3078.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,24.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,19.0,0.0,0.0,,0.0,0.0,1.0,0.2949902893813325,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.6615603394319344,4.0,3.0,2.0,,0.0,0.0,56.50000002980232,2.0,0.2285583019256591,,,38.72213610326981,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,12.0,1.0,0.0,0.0,12.0,0.0,4.0,0.0,2.0,,
0,7,0,2,15751,16,75,Nasus,0,0,12129,24385,12129,38642,4,0,1,1,False,False,False,False,False,False,13969,13333,TOP,0,0,3078,2033,3111,3181,3075,3065,3340,17,2,9,TOP,24,5,2,806,28029,6004,9989,11,0,0,0,0,1,0,140394,20470,22186,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,190,21,32,7,4,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,534,GC Darius Brando,False,100,TOP,16,1794,178432,28398,0,36075,5279,0,186,120,144,1,0,10008,1923,3898,4,1,0,9,0,0,6,True,LA2_1191824212,0.0,1.0,5.0,True,,,,,,,,,,,,,,,0.0,250.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,949.2309169396036,0.2721741903689975,0.0,4.0,0.0,1.0,,1122.1469192209793,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,838.9931767425077,0.0,1.0,1795.0587196091242,0.0,466.9243582223925,,0.0,,0.0,0.0,0.0,,0.0,4.0,0.3902439024390244,1.0,,0.0,0.0,2.0,0.0,66.0,0.0,0.0,4.0,-132.00000008940697,,0.0,1.0,0.0,3078.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,16.0,0.0,0.0,,0.0,0.0,0.0,0.262857336240303,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.3298842811977589,0.0,0.0,0.0,,1.0,1.0,23.99999997019768,3.0,0.1066703796386718,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,6.0,,
5,3,0,5,15100,16,122,Darius,0,1,6940,12612,6940,38635,6,0,1,0,False,False,False,False,False,False,13692,12733,TOP,0,1,1031,3078,3111,6333,4401,3066,3340,19,3,10,TOP,0,5,2,498,0,0,11531,16,0,1,0,0,6,0,139754,21930,16784,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,70,91,17,11,2,4,4,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,535,GC Darius Brando,False,200,TOP,21,1725,144543,25721,0,34412,9164,0,174,110,194,1,0,4788,3791,6097,1,7,0,15,0,2,8,False,LA2_1192117347,0.0,0.0,1.0,True,,,,,,,,,,,,,,,0.0,189.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,894.2885231907868,0.2681799744598183,0.0,6.0,0.0,1.0,,943.7247919540328,,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,806.208258532583,0.0,1.0,1725.7069523475902,0.0,476.069261955881,,0.0,,0.0,0.0,0.0,,0.0,2.1666666666666665,0.52,2.0,,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,-102.00000002980232,,0.0,1.0,0.0,3078.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.4123460735129883,0.0,2.0,5.0,1.0,10.0,0.0,0.0,0.5370193543196754,2.0,1.0,0.0,,0.0,0.0,48.0,2.0,-0.4979404211044311,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,4.0,4.0,0.0,6.0,2.0,4.0,,
5,1,0,0,6593,10,875,Sett,0,1,829,829,829,9288,4,0,0,0,True,False,False,False,False,True,4680,4200,TOP,0,0,1054,3123,3047,3051,3067,0,3340,11,0,1,NONE,0,0,1,300,0,0,279,0,0,0,0,0,6,0,33444,7251,9332,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SUPPORT,0,16,12,11,3,2,4,3,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,535,GC Darius Brando,False,200,TOP,9,968,40261,7984,0,10133,314,0,92,49,97,1,0,6816,733,522,0,2,0,6,0,0,4,False,LA2_1192122014,0.0,0.0,0.0,True,,,,,,,,,,,,,,,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.3443799050773,0.2097907802535402,0.0,4.0,0.0,0.0,,,,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,0.0,1.0,969.1341600416654,0.0,289.7675315347224,,0.0,,0.0,0.0,0.0,,0.0,0.5,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,-118.00000005960464,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,,0.0,0.0,0.0,0.3598489707580404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4212065854394828,0.0,0.0,0.0,,0.0,0.0,22.0,1.0,0.4034739732742309,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,,
0,10,0,0,18807,18,875,Sett,0,1,2800,18731,2800,40098,7,0,0,0,False,False,False,False,False,False,12835,12550,TOP,0,0,3053,6630,3111,3153,3211,0,3340,18,1,3,TOP,0,2,1,484,367,367,22662,26,0,0,0,0,1,0,153542,21875,17623,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,75,28,26,10,4,4,4,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,535,GC Darius Brando,False,100,TOP,31,2186,177941,33108,0,42255,4957,0,166,137,279,1,0,24030,10865,1969,2,5,0,20,0,1,9,True,LA2_1194571181,1.0,1.0,2.0,True,,,,,,,,,,,,,,,0.0,139.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,908.3552774995446,0.2534199036496004,0.0,7.0,0.0,2.0,1887.3692926593783,1474.065638927627,,0.0,0.0,0.0,71.0,13.000000029802322,0.0,0.0,0.0,883.7451355094158,1.0,0.0,2186.910785164669,0.0,352.14445020708183,,0.0,,0.0,0.0,0.25,,0.0,1.8571428571428568,0.2653061224489796,1.0,,0.0,0.0,0.0,0.0,58.0,0.0,0.0,3.0,-104.75000008940695,,0.0,0.0,0.0,6630.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,175.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,1.0,0.1876663865741586,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.5737671658402528,1.0,0.0,0.0,,0.0,0.0,14.25,1.0,-0.1041856408119201,,,,,,,,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,7.0,0.0,0.0,6.0,8.0,0.0,9.0,0.0,2.0,,
8,3,0,0,10037,13,98,Shen,0,1,0,359,0,23945,6,0,0,0,False,False,False,False,False,False,7546,7500,TOP,0,2,1054,3075,3047,3068,0,0,3340,15,0,2,TOP,2,0,1,367,24332,2322,9573,6,0,1,0,0,9,0,29207,3408,10550,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,75,12,20,4,3,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,535,GC Darius Brando,False,200,TOP,29,1542,60193,6085,1487,20892,729,0,121,201,168,1,0,6653,355,768,0,10,0,10,0,0,6,False,LA2_1196906065,0.0,0.0,0.0,True,,,,,,,,,,,,,,,0.0,111.0,0.0,1.5,0.0,0.0,600.0,0.0,0.0,236.6417125025795,0.2279340129741237,0.0,6.0,0.0,0.0,,,,1487.4317626953125,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,0.0,1.0,1543.0919099074497,0.0,293.4255091286375,,0.0,,0.0,0.0,0.0,,0.0,0.8333333333333334,0.5555555555555556,0.0,,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,-122.25000008940695,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.1163634388845444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184258822598329,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,-0.5162801742553711,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,,
8,8,0,1,15536,16,202,Jhin,0,4,4180,7619,4180,12760,8,2,2,0,False,False,False,False,False,False,13772,12100,BOTTOM,0,0,3031,6671,6676,1036,3009,1036,3340,22,2,8,BOTTOM,1337,3,3,679,8264,3045,13228,18,1,0,0,0,9,0,151835,20190,14460,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,89,35,14,30,3,4,5,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,535,GC Darius Brando,False,200,BOTTOM,29,2242,176469,23309,0,29005,5196,479,171,76,275,4,1,16369,72,1316,0,2,0,18,2,1,13,True,LA2_1197276250,0.0,1.0,2.0,True,,,,,,,,,,,,,,,0.0,168.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,623.7108726630623,0.192339783070716,0.0,8.0,0.0,1.0,2103.0998963331194,1500.0872245386226,,479.50238037109375,0.0,0.0,18.0,7.5,0.0,0.0,0.0,896.2739192868407,1.0,0.0,2242.3024814824994,0.0,368.5168860798272,,0.0,,0.0,0.0,0.0,,0.0,2.0,0.4444444444444444,2.0,,1.0,0.0,0.0,0.0,61.0,0.0,0.0,3.0,-96.00000002980232,,0.0,3.0,1.0,6671.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,106.0,17.0,0.0,0.0,1.0,11.0,0.0,0.0,16.0,0.0,0.0,,0.0,0.0,1.0,0.2022115038482188,0.0,2.0,2.0,2.0,5.0,0.0,0.0,0.5045815090317207,1.0,0.0,1.0,0.0042501346177522,0.0,0.0,15.0,2.0,-0.3848965167999267,,,,,1.0,,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,6.0,4.0,0.0,0.0,10.0,0.0,2.0,0.0,5.0,,
0,7,0,0,20333,18,17,Teemo,0,1,8779,19388,8779,18111,12,0,1,0,False,False,False,False,False,False,18366,17700,TOP,1,4,3020,3089,3115,6653,4637,3135,3340,19,3,11,TOP,0,4,2,465,175424,29893,14264,8,0,1,0,0,1,0,49590,5051,19700,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,37,28,0,89,6,4,5,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,535,GC Darius Brando,False,100,TOP,40,2533,257035,37221,0,36052,4130,0,236,509,430,1,0,32021,2276,2087,4,10,0,19,0,0,10,False,LA2_1197292727,1.0,0.0,4.0,True,,,,,,,,,,,,,,,0.0,154.0,0.0,0.0,1.0,0.0,675.0,0.0,0.0,881.5636313942482,0.2166154194518737,0.0,12.0,0.0,0.0,2028.58748056451,,,0.0,0.0,0.0,0.0,4.000000029802322,0.0,0.0,0.0,848.422174933979,0.0,2.0,2533.334572194072,0.0,435.00536909760285,,0.0,,0.0,0.0,0.0,,0.0,1.5,0.391304347826087,2.0,,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,-91.00000002980232,,0.0,1.0,1.0,6653.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,18.0,0.0,0.0,,1.0,0.0,1.0,0.2249204569608209,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.4688125927801607,0.0,0.0,0.0,,0.0,0.0,6.0,1.0,0.0491873025894165,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,,
3,16,2,1,21416,18,202,Jhin,0,3,6189,28141,6189,17745,6,0,4,0,False,False,True,False,False,False,18891,17250,BOTTOM,1,0,3139,6671,3009,3094,3031,3036,3340,20,3,19,BOTTOM,1488,10,2,1124,6085,4017,17219,26,0,0,1,0,4,0,186557,56436,14789,3540,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,CARRY,0,75,48,13,45,3,4,6,7,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,535,GC Darius Brando,False,100,BOTTOM,67,2280,197375,62283,0,34582,7692,576,163,162,279,3,0,4733,1830,2573,0,3,0,28,0,6,11,True,LA2_1197639021,1.0,0.0,6.0,True,,,,,,,,,,,,,,,0.0,181.0,0.0,4.0,2.0,0.0,600.0,2.0,0.0,1638.6169021094088,0.2161339122484949,0.0,6.0,0.0,1.0,1720.8331653559576,2078.019276231621,2078.019276231621,576.0,1.0,0.0,30.0,10.400000005960464,1.0,0.0,1.0,740.66886063661,0.0,0.0,2280.579248459067,0.0,497.0073669949663,,0.0,1.0,0.0,0.0,0.0,,1.0,5.833333333333333,0.7291666666666666,3.0,,0.0,0.0,2.0,0.0,64.0,1.0,0.0,5.0,-107.00000002980232,,0.0,4.0,1.0,6671.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,29.0,0.0,0.0,8.0,11.0,0.0,0.0,35.0,0.0,0.0,,0.0,0.0,2.0,0.3927306873120471,1.0,2.0,5.0,6.0,10.0,0.0,0.0,0.7440092267437303,6.0,1.0,2.0,,0.0,1.0,30.0,3.0,-0.1411919593811035,,,,,2.0,1249.979347722439,,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,12.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,,
