index,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,id_game,inhibitorTakedowns,nexusTakedowns,turretTakedowns,eligibleForProgression,basicPings,allInPings,assistMePings,baitPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings,visionClearedPings
8,7,0,0,10652,13,67,Vayne,0,9,5677,6679,5677,6929,7,2,5,1,False,True,False,False,False,False,12317,11175,BOTTOM,0,0,6672,3006,3046,3153,2055,0,3363,26,4,16,BOTTOM,470,5,3,210,131,131,7476,4,0,0,0,0,9,0,67272,17809,8775,5083,guZnazMCfintdbKi7KjLVxRFahAkL1mQnCaXtFs285b37fGYa3_kfsXf_2rBx4aJTnz4M841g90h5g,0,,,CARRY,0,79,0,11,6,3,4,4,3,_-OXntViqKw-l0GGQ4WR-1vCDe7iWoqdZnjYKzB-lRl9h8VirEwwVcUE6g,141,VAYNE PLAYER N1,False,200,BOTTOM,9,1303,84783,24909,0,16763,2557,0,126,22,144,1,1,17378,6968,511,1,0,0,13,4,1,6,True,LA2_1099553802,0.0,0.0,2.0,,,,,,,,,,,,,,,
9,14,0,0,7908,11,235,Senna,0,2,2718,13001,2718,5545,1,0,1,2,True,False,False,False,False,False,8750,8100,UTILITY,0,0,3864,6672,3094,3009,6677,1042,3364,19,1,4,BOTTOM,343,4,2,893,914,45,3516,20,0,0,0,0,10,0,42918,10536,6814,4249,hBe8EdlaaW46KZwZHpTFNgGVzVdm0h_6peggENWn7M9qh_S0Q0GgF79-6Xvv-wQB_AILG5X9A8j9Nw,0,,,SUPPORT,0,39,23,14,4,3,4,4,21,SieVUBsJufH26pIvAFtxtCdqG37Q74PBhEZMdaeBieZJ_Q,322,MartinHel,False,200,UTILITY,28,1303,48023,11457,375,10755,6137,1004,14,123,27,4,0,4189,875,423,2,0,0,19,0,3,8,True,LA2_1099553802,0.0,1.0,3.0,,,,,,,,,,,,,,,
0,6,0,1,13605,15,114,Fiora,0,6,11093,12890,11093,18843,2,1,0,0,False,False,False,True,False,False,12033,11825,TOP,0,0,3047,6630,3508,3077,6609,2055,3363,25,2,9,TOP,573,5,1,937,925,595,1362,8,1,0,0,0,1,0,89385,15525,19867,23,aT2GYpXSS-8PG92w68rSY7NgyQfgcdh4_bhgpk528CXBrk2_MKp8s-0zd2rjVzO2osclNAHc6iNASw,0,,,SOLO,0,155,11,55,7,2,12,4,4,2Ri0ZDcRnJ_OXY-3yaj373MmUTRpl2o58S2dxp6OupYiOQ,269,rodrigocofre123,False,100,TOP,7,1652,108393,24168,0,22662,10065,979,106,91,82,3,0,18083,8048,1432,4,2,0,23,3,0,9,True,LA2_1099593154,0.0,1.0,4.0,,,,,,,,,,,,,,,
1,17,0,1,11711,14,7,Leblanc,0,2,1483,18289,1483,9947,2,2,0,2,False,False,False,False,False,False,10263,8350,JUNGLE,0,0,3916,6655,3157,3400,3020,0,3363,18,1,6,JUNGLE,0,4,1,1169,74870,13291,3450,100,0,0,0,0,2,0,15017,842,15069,578,hxU74wj2KVU966oA5cgVpykAq242CwakfzKqoaTixiZJk8xXzDmCBCqQ1J11wSRfn3elamagSBTa6g,0,,,NONE,0,112,131,70,17,3,4,12,11,cr8jEWOJF4Sy_5ekYEvPglf4eJGBSB8u0PdKlEbf9-86,225,Tervi,False,100,JUNGLE,12,1652,98681,14808,0,19540,6362,0,13,150,74,1,0,8794,674,1021,2,2,0,28,2,5,7,True,LA2_1099593154,1.0,0.0,3.0,,,,,,,,,,,,,,,
2,10,0,9,15734,16,245,Ekko,0,5,4876,10210,4876,18150,2,3,4,1,False,False,False,False,False,False,15208,13275,MIDDLE,0,0,6656,3157,2031,4630,3020,3089,3340,21,2,22,MIDDLE,0,12,3,1052,129570,31430,2620,4,0,0,0,0,3,0,18128,4098,19512,4569,kDfZqXTmBUqqS5Gi6Zaa3S1mWdmIBQtMkF8j3jUUhSIgFfop6ehlfyQTvFSRJ0IN1vDtc9385ZqFYw,0,,,SOLO,0,91,46,69,10,7,14,4,4,zK07R_Q8r1PMHF75OsBI76Db97yK0AzspQCZ4mzRk3k,186,MistGunb,False,100,MIDDLE,41,1652,154763,37465,0,23887,6250,0,169,505,56,1,1,7064,1937,1754,1,2,0,26,3,2,11,True,LA2_1099593154,1.0,1.0,4.0,,,,,,,,,,,,,,,
3,11,0,0,9278,12,51,Caitlyn,0,4,2601,6432,2601,6531,9,2,0,0,False,False,False,False,False,False,8184,6950,BOTTOM,1,0,2031,6671,2015,1055,3006,1018,3340,18,0,2,BOTTOM,549,0,1,279,1281,672,2542,0,0,0,0,0,4,0,60513,7900,11708,3788,igSdPiDo7wNsw4SIwvS7Ubpvlaj237sJpu2Q_3Q_JAUipogCjV966M6Cs0r3F4IvNgKANws1nfHvPw,0,,,CARRY,0,44,61,16,8,5,4,5,7,7aIycUFCT1oF8fYAkpWIcBHuS_tU-RqF8aloDPPRoOx6,436,PatrickMc,False,100,BOTTOM,15,1652,69845,8573,0,14861,2589,394,105,47,187,3,0,8050,0,610,1,2,0,15,2,1,10,True,LA2_1099593154,1.0,1.0,3.0,,,,,,,,,,,,,,,
4,11,0,1,9657,12,555,Pyke,0,5,1731,11227,1731,6888,4,3,1,0,False,False,False,False,False,False,9873,8425,UTILITY,0,0,3857,3117,6691,3179,3134,3400,3364,20,2,6,BOTTOM,0,3,2,648,0,0,2493,0,0,0,0,0,5,0,20599,6209,10074,4492,OVoj1EtHX1xBp7h2CeCIF-xlGyAmSBqUnNAg17Zt0hBhFWoJGJNj8KKxUZzfjRlG0H0fA9BT7tPIqw,0,,,SUPPORT,0,43,41,27,12,5,4,5,14,Hm_CrfM7xChoi9hA0U8U2bsIfG-_E_19n8Epf3lOAslOAg,190,gatouyo,False,100,UTILITY,23,1652,32708,8208,0,13334,2535,0,38,89,117,1,0,12109,1998,766,0,2,0,63,3,11,27,True,LA2_1099593154,1.0,1.0,3.0,,,,,,,,,,,,,,,
5,2,0,0,10436,13,266,Aatrox,0,1,2403,6069,2403,21049,12,0,0,0,False,False,False,False,False,False,8159,8000,TOP,0,1,1054,6630,3047,6333,0,0,3340,17,0,2,TOP,0,0,1,306,0,0,10004,15,0,1,0,0,6,0,89851,13389,17320,5145,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,160,31,45,9,3,4,2,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,511,GC LDCGOD,False,200,TOP,13,1652,90663,13681,0,35238,7755,0,125,185,361,1,0,812,292,7913,1,8,0,14,0,2,7,False,LA2_1099593154,0.0,0.0,1.0,,,,,,,,,,,,,,,
6,1,0,0,8960,12,29,Twitch,0,5,0,1306,0,7863,10,0,0,0,False,False,False,False,False,False,8323,7150,JUNGLE,0,1,3115,3006,1058,1058,0,0,3340,20,1,5,JUNGLE,0,2,1,400,24046,2918,9309,75,0,1,0,0,7,0,44672,4810,12132,5008,Wyw_feC98ZJzQRVowteSbkE0U-GAa99ckoaulA_M-QitcKkNDZ-SaOCQhDqO4fFQSr2n1tygmlkBVg,0,,,NONE,0,35,41,41,7,15,11,4,4,1NCS7ZUqarlAW1xU4BenaElDQ_jYqKXaj5j3GX_CJbDgIg,492,Génesiis,False,200,JUNGLE,8,1652,90116,11562,0,22147,5199,0,25,364,236,1,0,21397,3833,705,0,8,0,13,0,2,7,False,LA2_1099593154,0.0,0.0,0.0,,,,,,,,,,,,,,,
7,4,0,0,11045,13,91,Talon,0,3,1388,1388,1388,12407,10,0,0,0,False,False,False,False,False,False,8274,7850,MIDDLE,0,1,3071,6630,3111,0,0,1055,3340,20,0,1,MIDDLE,349,0,1,223,0,0,13457,16,0,1,0,0,8,0,86480,8087,10395,1644,c2DzzrvWIfFVSgrbUbTpFboG4hHNDSBKbWjdQ-ocLY74JWcP9xUIU6g0qFvlL_reMLsE64oSSxmtwA,0,,,SOLO,0,61,123,31,7,5,4,4,14,MO7jttrsoXc2wP5dZmFkF25dNB3ELpd0n1GAM8wIv_yAuQ,153,Black Fourx,False,200,MIDDLE,2,1652,86874,8481,0,25552,2284,0,134,145,267,1,0,394,394,1699,0,8,0,8,1,2,4,False,LA2_1099593154,0.0,0.0,0.0,,,,,,,,,,,,,,,
8,4,0,0,9858,12,498,Xayah,0,6,2139,4625,2139,5233,6,4,2,0,False,True,False,False,False,False,12000,12280,BOTTOM,0,1,1038,6671,6676,3006,3094,0,3363,26,4,11,BOTTOM,415,3,3,637,1641,1134,7508,8,0,1,0,0,9,0,99704,19675,6388,4842,92tdC9GRl-g14lTlVVpWmXJBkwzj1bHJ2h-2jYSJIJL0LDV0tlcAqPyrSA-EnNCtuprOSaQEnGufng,0,,,CARRY,0,49,25,46,7,6,3,5,4,L7fn0wxs_RJ_T31ReX2oq0D6HovV7FpsHh3gyoZlEMhq2n4,315,Siel Lucerna,False,200,BOTTOM,15,1652,105688,21141,0,14776,711,0,155,46,182,1,1,4343,331,879,1,8,0,17,4,5,11,False,LA2_1099593154,0.0,0.0,1.0,,,,,,,,,,,,,,,
9,16,0,0,8788,12,497,Rakan,0,7,934,934,934,14558,7,5,0,0,True,False,False,False,False,False,6904,6675,UTILITY,0,1,3853,2065,3011,3117,0,0,3364,24,0,0,BOTTOM,0,0,0,643,11760,6751,7508,0,0,1,0,0,10,0,2829,1824,7294,4843,NXJr4rO-vJUnbYw9rvtIqobpnRNVztHcn8MbzN99Ib-HXFY183raUiAhvrjjz0CZeI6bh5_r-mcX4A,0,,,SUPPORT,0,38,39,81,9,6,14,5,4,gNSmXekIGj1cdrWdvud3BG1c_Czi5g1vVzPWO2QgK8fL_Mg,561,Daddy Starko,False,200,UTILITY,45,1652,15324,9310,6420,16263,2661,719,15,112,174,3,0,734,734,1459,0,8,0,54,5,14,29,False,LA2_1099593154,0.0,0.0,1.0,,,,,,,,,,,,,,,
0,13,0,3,19549,18,39,Irelia,0,1,5215,9469,5215,25127,2,0,1,0,False,False,False,False,False,False,15455,12500,TOP,0,0,3053,6630,3140,3153,3047,0,3340,21,3,8,MIDDLE,0,3,2,911,28622,6926,9334,11,0,0,0,0,1,0,156372,13990,15746,4074,lyt6aGL3AYb-XrUIqAcoSzffrJyHTk-a67cC6h43iB2QFa_V6PPNAypM36c3dgxuP4jaUTLqdlQqTA,0,,,DUO,0,254,47,84,9,5,4,3,12,-_8uvoC3sgkJnWQ5L7HoRYdpTwHsdKU1uUP6QpvSO4lu,623,Black Dohko,False,100,TOP,16,1903,190430,21202,0,27288,4511,0,237,91,87,1,0,5435,285,2206,1,6,0,19,0,2,9,True,LA2_1099597034,1.0,1.0,4.0,,,,,,,,,,,,,,,
1,14,1,0,14021,15,60,Elise,0,8,515,23298,515,16611,5,7,0,2,True,False,False,False,False,False,10813,10600,JUNGLE,0,0,4636,3102,3157,3111,0,0,3364,27,1,5,JUNGLE,0,2,1,689,91445,10689,9781,116,1,0,0,0,2,0,22234,724,17326,5082,OwP5OPN_Q_c2BDRBYuI752Oz1V9RE2RxfOtgZ-FxULnSW5DwX-4SgeuQj7-XE_0aTHC7lTfAxrwW_w,0,,,NONE,0,156,126,60,108,5,4,17,11,MQveftAKTTb42VdNPWmnW4t9wrduMNm84oTYvwRkbg-hsyI,320,Rek Sai secso,False,100,JUNGLE,23,1903,126630,12159,0,28964,11983,0,23,243,181,1,0,12951,745,1857,1,6,0,24,8,7,7,True,LA2_1099597034,0.0,1.0,1.0,,,,,,,,,,,,,,,
2,6,0,2,15673,16,777,Yone,0,2,5584,11715,5584,20381,10,0,1,0,True,False,False,False,False,False,13570,10950,MIDDLE,1,0,1054,3006,3033,6673,3031,0,3340,22,2,8,MIDDLE,560,4,2,475,22163,3164,13389,24,0,0,0,0,3,0,130735,10005,10619,4982,zDiqh9LBg3XS6OesgkTbH_24SW3J1R2yCLI5axQhgbMcWhOSWiMnlZGZK-60_6zd5n_XVyVaHtkFLA,0,,,DUO,0,261,71,33,9,3,4,4,14,sVpFXjp7UFOu0mHklNp_h_ZNyinjXXG4nWyJleUan6xyVeMm1al6s5utMQ,41,Iakioustin,False,100,MIDDLE,18,1903,162147,15161,0,26388,3204,0,166,125,271,1,0,9248,1991,2379,1,6,0,17,0,2,9,True,LA2_1099597034,1.0,1.0,4.0,,,,,,,,,,,,,,,
3,9,0,4,15321,16,51,Caitlyn,0,8,9295,13170,9295,7376,3,3,2,0,False,True,False,False,False,False,16450,13900,BOTTOM,0,0,6671,3006,3031,3094,6676,2055,3363,23,3,15,BOTTOM,1256,7,2,1207,4747,2612,10624,15,0,0,0,0,4,0,169899,28184,8303,579,8wikfANQg9V17_HPH7aVCi1B1BVbje7yBA5SRvsfjtLe6YXHIMuQMwfg3G4sA396CQrT_lIP42MmAw,0,,,CARRY,0,56,67,14,6,4,4,5,7,Td74sdZURwz6IM9kwH7hLRKT4Uj2Q7mcNUqetF6OrOT2,197,lautto,False,100,BOTTOM,27,1903,181554,33646,0,19249,5392,770,212,84,135,3,0,6908,2848,321,5,6,0,29,4,2,13,True,LA2_1099597034,1.0,1.0,6.0,,,,,,,,,,,,,,,
4,14,0,0,11824,14,25,Morgana,0,10,2077,5849,2077,8769,7,7,0,0,True,False,False,False,False,False,8673,6935,UTILITY,0,0,2421,2031,3108,3853,6653,3158,3364,23,0,1,BOTTOM,0,0,1,475,45984,15434,8729,0,0,0,0,0,5,0,4769,1200,10803,4923,agA-NSs5KTosOq2RHE6u_Khj42admpQHJm5cq5XU6Ujz-BuYcLVd24VBNXwPHu_K0ql6COXYohDj6Q,0,,,SUPPORT,0,59,79,27,4,3,4,6,3,YnkijHtelceqQdR3__Qbp8YaBg3TQnPRMw3b3Qgmax73_Q,304,Shacø Guzmán,False,100,UTILITY,54,1903,50898,16779,669,20343,4584,0,41,79,212,1,0,144,144,810,1,6,0,62,8,5,32,True,LA2_1099597034,1.0,1.0,5.0,,,,,,,,,,,,,,,
5,1,0,0,13715,15,157,Yasuo,0,2,5620,6062,5620,27578,12,1,1,0,False,False,False,False,False,False,11895,12055,TOP,0,1,3031,3006,6673,3072,0,0,3363,20,1,3,TOP,653,2,2,658,10391,1239,8806,20,0,1,0,0,6,0,160876,14307,18093,575,52taO_cmkPpJfgCrAhu8UkBlPiyZQXbdn6x3wAtqOj0HxP4S6DIy3Uq5yHuioFGHAHySOuWaK5n4VQ,0,,,SOLO,0,253,20,117,6,4,4,5,14,JqVG4QStrkghLFGRCl8L97kLHFndQQfIlnHyZQMyKqQL,58,Juanooo,False,200,TOP,13,1903,173629,16338,0,27371,1396,0,188,128,422,1,0,2362,792,471,2,9,0,13,1,0,9,False,LA2_1099597034,0.0,0.0,2.0,,,,,,,,,,,,,,,
6,8,0,0,11554,14,154,Zac,0,1,221,19304,221,36161,6,0,0,2,False,False,True,False,False,False,9853,9375,JUNGLE,0,1,3068,2055,3111,3075,3082,3067,3340,14,0,3,JUNGLE,97,0,1,807,92261,9985,7584,112,0,1,0,0,7,0,19979,805,21818,1385,-NxwV1gZBmbfw1GVpBl6nJkOPF7ZLEykC9TKH8yJU6wVOaaS2eCGD9V2LCO9WabDPZaQ--VsFbKh5Q,0,,,NONE,0,34,165,69,7,3,4,13,11,NFdZulOmZQlqYfJgRwZH3Q-wB_kzbua90ALOOQJEXo7nEg,239,InS Mas Duro,False,200,JUNGLE,37,1903,128755,11605,0,33966,27883,339,32,424,191,5,0,16514,813,4562,0,9,0,20,1,3,9,False,LA2_1099597034,0.0,0.0,1.0,,,,,,,,,,,,,,,
7,5,0,0,16621,17,103,Ahri,0,2,3056,6986,3056,13563,4,0,1,0,False,False,False,True,False,False,14975,14500,MIDDLE,0,1,3089,3157,6655,3020,3165,4632,3340,17,2,14,MIDDLE,0,6,2,806,86285,24475,8780,4,0,1,0,0,8,0,17345,2529,11948,5145,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,110,67,47,40,4,4,5,14,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,511,GC LDCGOD,False,200,MIDDLE,34,1903,144320,32829,0,21404,3921,0,168,82,184,1,0,40689,5824,674,1,9,0,17,0,3,9,False,LA2_1099597034,0.0,0.0,2.0,,,,,,,,,,,,,,,
8,7,0,0,12711,14,15,Sivir,0,9,4286,7942,4286,8355,6,2,0,0,False,False,False,False,False,False,10680,10450,BOTTOM,0,1,6671,6676,3035,3006,1055,1018,3363,26,0,2,BOTTOM,450,0,1,537,745,460,6982,20,0,1,0,0,9,0,143745,12736,10983,4087,PwyOEANtBAdqcTZ4b4VNX9_2SuBk98b-RSRtLeZYmNE0yVtzLZhga1VxcBIYlV6spUVtf7qfEVBBZg,0,,,CARRY,0,79,27,16,7,5,4,4,7,PQ_rkn4jitCtIr3aeCsIgJ3MpltN-a1idLaLy0J2_Y9m9g,400,Shadow Master,False,200,BOTTOM,1,1903,153595,13437,0,18504,3412,780,177,21,135,3,0,9105,240,538,1,9,0,24,3,2,13,False,LA2_1099597034,0.0,0.0,1.0,,,,,,,,,,,,,,,
9,7,0,0,12298,14,432,Bard,0,2,1239,2023,1239,11522,9,0,0,0,False,False,False,False,False,False,9407,8650,UTILITY,0,1,3853,3009,4005,3100,1011,1026,3364,18,1,5,BOTTOM,0,4,1,397,46784,13619,9491,4,0,1,0,0,10,0,7952,2174,12369,508,th9i020ZXSwOZ-evV_C40Lcn36tZo5wk04RQ-diqtAi8Xg7ue3GOoY8TwkGQSwjHlq490WxYySgDfQ,0,,,SUPPORT,0,54,47,26,6,4,3,4,4,ASnc71c6XTwFskpBnXXHZpx_Gq0PBx20ysrIOjhJx7Q,280,caoro,False,200,UTILITY,33,1903,55739,16114,0,22170,5367,1917,41,352,196,4,0,1002,320,310,1,9,0,75,0,10,37,False,LA2_1099597034,0.0,0.0,1.0,,,,,,,,,,,,,,,
0,4,0,0,15437,16,777,Yone,0,1,10985,17609,10985,31281,8,0,0,1,False,False,False,False,False,False,13316,11800,TOP,1,0,1055,3006,6673,3031,3033,1053,3340,15,3,10,TOP,599,4,1,472,24027,6047,8360,22,0,0,0,0,1,0,140569,20584,21383,5145,UQKPesE4SiB-UC5SGiwmbqnet9Sb1yJxZAKWHwr9JEhMWo9D2CK4hv_NdJQLhU3S-GJt5CUbyhRGmA,0,,,SOLO,0,236,45,44,9,2,4,4,12,K2twAA5gA-gMXY4YVq0szKaX-er9Hlhz8sitMu4lzN00Qw,511,GC LDCGOD,False,100,TOP,34,1775,168769,30365,0,30213,4387,0,157,164,303,1,0,4173,3733,469,5,4,0,16,0,4,7,True,LA2_1099763767,1.0,1.0,5.0,,,,,,,,,,,,,,,
1,10,0,3,15194,16,56,Nocturne,0,9,1344,40432,1344,24710,8,9,1,3,False,False,False,False,False,False,12922,10475,JUNGLE,2,0,6631,3142,3123,3077,3047,0,3363,30,2,9,JUNGLE,0,3,2,318,10832,1625,6590,145,0,0,0,0,2,0,141747,14969,24046,984,PEuDGOuuhdHEheUMUzMU72kOqHC5P1YiMWkdBiTvB9z_vORFOkjdQDR5vDZng84gkXBAhFKhVrn_9A,0,,,NONE,0,97,18,42,22,16,11,5,4,3Y2VlAyvuT-P4Asjc5wmjePt-5wLTglNXCz24qMGyBHpfw,291,S4ander,False,100,JUNGLE,181,1775,176245,17746,0,32363,13270,0,27,597,254,1,0,23665,1151,1726,2,4,0,27,9,2,18,True,LA2_1099763767,2.0,1.0,3.0,,,,,,,,,,,,,,,
2,12,0,1,15914,16,127,Lissandra,0,7,5823,6469,5823,18560,3,2,3,0,False,False,False,False,False,False,13110,9600,MIDDLE,0,0,6656,2033,3157,1058,3020,3916,3363,26,3,8,MIDDLE,0,3,2,1100,123942,21247,5325,17,1,0,0,0,3,0,13714,1541,12942,4922,PtM3zQWXoha1ogEi9POTyqi4HliwjSophN-Xx1sI8fyZAsNH-ZvNIDOeF9RJo_QGDcP3qiDtlzXj_Q,0,,,SOLO,0,131,54,66,19,4,4,3,12,RKwOp6UwklveLC4z3W_FYZ1Bh0nzmIPCzqsUDeeeD9HcAA,489,TheNash3,False,100,MIDDLE,53,1775,140043,22790,0,19058,3341,0,161,337,120,1,0,2386,1,790,2,4,0,19,5,1,10,True,LA2_1099763767,2.0,1.0,5.0,,,,,,,,,,,,,,,
3,12,0,0,14432,15,81,Ezreal,0,3,3476,7414,3476,19204,5,0,1,0,False,True,False,False,False,False,13032,10700,BOTTOM,0,0,1055,3042,6632,3047,3110,1029,3363,21,1,6,BOTTOM,0,5,2,709,10823,7769,5413,8,0,0,0,0,4,0,113642,17055,11884,4561,ATbBap7GlnUjtdsAaz3l-Jsis_2KZX5pLdPx2ec0d0cfc4AlgPYNcCrj77ETxdv1swpP9_Porypogw,0,,,CARRY,0,236,33,20,15,5,7,3,4,QOilOwuzIQKb5LVD8OmgtaiyrejBb3W-pfub04Aoo2_uflI,374,Mon LaLulu,False,100,BOTTOM,0,1775,124995,25354,0,19152,6837,1017,187,152,126,4,0,528,528,1854,1,4,0,10,0,2,6,True,LA2_1099763767,2.0,0.0,3.0,,,,,,,,,,,,,,,
4,10,0,3,12221,14,50,Swain,0,8,280,2941,280,12629,7,3,2,0,True,False,False,False,False,False,11482,10725,UTILITY,0,0,3853,6653,3020,3165,3157,1033,3364,24,4,11,BOTTOM,0,3,2,412,65889,25052,9165,0,0,0,0,0,5,0,3746,1448,14384,3462,K4KBQ7szwKMOKHsSrsrUYuUVeetDebpKElmR9TI1DNx_onO7MNBrlaNQxgw3Kezo2HaDoYXVqjQTug,0,,,SUPPORT,0,53,50,48,19,7,14,5,4,pjQwYgTidoJbLQH5gKik7Jb1fnEdMC-PNik6aT0PPYkysBE,276,ElCuervoDeBoedo,False,100,UTILITY,36,1775,71192,27908,0,24441,7211,0,48,209,174,1,0,1556,1408,892,0,4,0,59,3,5,24,True,LA2_1099763767,1.0,0.0,1.0,,,,,,,,,,,,,,,
5,9,0,0,14444,15,150,Gnar,0,6,6009,9939,6009,41588,9,3,0,0,False,False,False,False,False,False,12586,11725,TOP,0,3,3047,6631,3075,3742,1057,0,3364,28,2,7,TOP,16,2,1,417,12054,4902,14434,0,0,1,0,0,6,0,103865,20848,22445,785,84BTldJctsdVEfg-mZro0RqtNNxBBx0zrcPktpT7qT5sPO8sVZEdwrimJPvhID2s5gD_CpTnMMGL-A,0,,,SOLO,0,105,33,36,6,2,12,4,4,3UhmbP0Qagr_kLYiPUv2lOGD9hU-p-bsKdt33Z3adoFfig,259,Yoryi,False,200,TOP,41,1775,117765,25750,0,39175,7039,0,145,419,276,1,0,1845,0,2295,2,11,0,25,3,5,7,False,LA2_1099763767,0.0,0.0,3.0,,,,,,,,,,,,,,,
6,9,1,0,12220,14,141,Kayn,1,0,0,10749,0,29012,10,0,0,0,False,False,False,False,False,False,10121,9900,JUNGLE,0,3,3047,6630,2031,6333,3133,3067,3340,19,1,3,JUNGLE,0,2,1,393,6046,93,18247,106,0,1,0,0,7,0,88047,10462,20456,1212,9ye9MQYP0vg-M68TuRD0nb2eUOtSCYPO9ojHpiqg_XInK_6pmhfIGH9MohlMS8IGcz0mOc2fBSVQeQ,0,,,NONE,0,98,64,34,19,14,11,4,4,YJJTRfu7E9UzjpXZjpMccxwkk_PGVEICDqsYNk0lhmubag,170,El Gran Kubito ,False,200,JUNGLE,17,1775,105556,10632,0,41334,13550,0,25,269,341,1,0,11462,76,2630,0,11,0,29,0,6,9,False,LA2_1099763767,0.0,0.0,0.0,,,,,,,,,,,,,,,
7,11,0,0,15963,16,115,Ziggs,0,3,14953,21830,14953,8256,8,1,0,0,False,False,False,True,False,False,12674,11985,MIDDLE,0,3,3040,3157,1082,6653,1058,3020,3340,25,1,5,MIDDLE,0,3,1,484,164597,22571,10492,10,0,1,0,0,8,0,7353,908,9027,3163,PQlIPH3Xvec6LjTYUYxOvfXlHxKOyeJD_bbGGyb8rMub_UwVPGv0OKTunzNm7XAZi_PPZefLj64hpg,0,,,SOLO,0,143,63,71,16,3,12,4,4,_83MDaNCMDvaPFWUC01o_sAPk-nXwyvsihczE0E1YtB9,212,Noto,False,200,MIDDLE,14,1775,190360,23480,0,20184,2279,0,204,294,233,1,0,18410,0,664,2,11,0,21,1,5,10,False,LA2_1099763767,0.0,0.0,2.0,,,,,,,,,,,,,,,
8,5,0,0,13815,15,29,Twitch,0,7,892,3072,892,10262,10,0,2,0,False,False,False,False,False,False,12536,12400,BOTTOM,0,3,2420,3006,6672,3085,3031,0,3363,27,4,13,BOTTOM,721,4,2,469,900,747,10977,12,0,1,0,0,9,0,97203,24043,13458,1130,cK4HCi_nzupHCLZnstnyWYRyrUIwZ0TKjoYyg12Mt41zQGQqBVZB7I1mlazLmuwcEWRucJ9OrOOiVQ,0,,,CARRY,0,32,19,17,11,5,4,5,7,7kgBAqDGAvTymaeTQAwWFi7UUnjabvWuRc8QqaEMuZggkA,421,DTrochePy,False,200,BOTTOM,7,1775,114973,30449,0,25273,2227,435,119,161,257,2,0,16869,5657,837,0,11,0,10,0,1,7,False,LA2_1099763767,0.0,0.0,1.0,,,,,,,,,,,,,,,
9,14,0,0,9299,12,117,Lulu,0,9,253,1105,253,9344,7,6,0,0,False,False,False,False,False,False,8118,7725,UTILITY,0,3,3853,2055,3916,6617,6616,3158,3364,23,0,2,BOTTOM,0,0,1,417,12344,4678,9303,1,0,1,0,0,10,0,3533,994,6925,3151,89-YHnypPAUCy-Xmznr7A0xFJ08gs7z9nVxA_bRztxs81hok5EtaMmgvFOIOg_3W9QpfBFwCgaj-aA,0,,,SUPPORT,0,69,57,58,10,4,4,6,3,vP99U4MrZWlhpeXt8-hbX_zEG5Hov_oX4kEvvHBGBUJBurw,521,Furro sama,False,200,UTILITY,34,1775,15877,5673,6024,16816,2627,1786,29,228,159,5,0,0,0,586,0,11,0,37,7,7,16,False,LA2_1099763767,0.0,0.0,2.0,,,,,,,,,,,,,,,
